40.717196,-73.985044,11.0,111.0
40.76153,-73.978469,21.0,121.0
40.722462,-73.980585,6.0,106.0
40.766049,-73.983367,47.0,147.0
40.723898,-73.976499,6.0,106.0
40.721356,-73.993708,17.0,117.0
40.707633,-74.01027,12.0,112.0
40.772358,-73.958709,29.0,129.0
40.762302,-73.960571,31.0,131.0
40.759813,-73.980218,21.0,121.0
40.768987,-73.963252,35.0,135.0
40.714507,-74.006041,68.0,168.0
40.715777,-73.991437,15.0,115.0
40.739552,-73.978955,13.0,113.0
40.751174,-73.985127,28.0,128.0
40.711498,-74.017976,0.0,100.0
40.7662,-73.977579,34.0,134.0
40.715779,-73.977865,14.0,114.0
40.710325,-74.014891,6.0,106.0
40.707801,-74.004373,14.0,114.0
40.710983,-74.004137,6.0,106.0
40.748554,-73.999888,8.0,108.0
40.761939,-73.957347,18.0,118.0
40.75338,-74.004098,2.0,102.0
40.740169,-74.005637,9.0,109.0
40.769615,-73.948428,0.0,100.0
40.73992,-73.996947,21.0,121.0
40.760231,-73.957103,0.0,100.0
40.714042,-73.990424,15.0,115.0
40.765468,-73.971987,17.0,117.0
40.778862,-73.967519,36.0,136.0
40.710986,-73.980135,5.0,105.0
40.755452,-73.99565,12.0,112.0
40.725887,-73.984994,13.0,113.0
40.76232,-73.991977,15.0,115.0
40.757273,-73.964482,34.0,134.0
40.732947,-74.005764,15.0,115.0
40.74586,-73.971921,6.0,106.0
40.747727,-74.004149,5.0,105.0
40.733927,-73.996637,19.0,119.0
40.71164,-74.008203,13.0,113.0
40.764959,-73.9641,43.0,143.0
40.74907,-73.988289,14.0,114.0
40.722252,-73.986131,11.0,111.0
40.715633,-73.989988,17.0,117.0
40.725663,-73.991991,20.0,120.0
40.733869,-74.007292,20.0,120.0
40.745622,-74.003236,15.0,115.0
40.734682,-73.983238,23.0,123.0
40.741402,-73.9776,17.0,117.0
40.741846,-73.992362,14.0,114.0
40.732407,-73.999008,16.0,116.0
40.709513,-74.001158,14.0,114.0
40.710714,-73.993115,9.0,109.0
40.747222,-73.977067,25.0,125.0
40.722632,-73.987053,19.0,119.0
40.77856,-73.987413,44.0,144.0
40.764349,-73.969348,49.0,149.0
40.768599,-73.957867,34.0,134.0
40.769513,-73.970395,16.0,116.0
40.71027,-74.010988,13.0,113.0
40.740007,-73.995385,23.0,123.0
40.710484,-73.986957,6.0,106.0
40.758111,-73.985446,15.0,115.0
40.727034,-73.996854,27.0,127.0
40.751272,-74.006758,16.0,116.0
40.756572,-74.005686,1.0,101.0
40.751461,-73.997695,28.0,128.0
40.775267,-73.980387,28.0,128.0
40.780094,-73.981066,35.0,135.0
40.71982,-74.007167,28.0,128.0
40.77709,-73.952351,32.0,132.0
40.761449,-73.976323,22.0,122.0
40.73478,-74.008571,16.0,116.0
40.750892,-73.976799,17.0,117.0
40.750833,-73.990197,15.0,115.0
40.751846,-73.980973,54.0,154.0
40.767989,-73.981043,25.0,125.0
40.774218,-73.991855,4.0,104.0
40.776696,-73.968199,23.0,123.0
40.726257,-73.998376,20.0,120.0
40.745365,-74.006261,6.0,106.0
40.714092,-74.003368,28.0,128.0
40.766328,-73.956548,32.0,132.0
40.740491,-73.983062,35.0,135.0
40.770167,-73.959488,31.0,131.0
40.763556,-73.959671,26.0,126.0
40.739345,-73.980359,27.0,127.0
40.727314,-73.982787,13.0,113.0
40.760315,-73.991262,19.0,119.0
40.711021,-73.99202,20.0,120.0
40.768908,-73.988719,24.0,124.0
40.717345,-73.986954,5.0,105.0
40.711077,-73.979373,3.0,103.0
40.76125,-73.972004,16.0,116.0
40.7108,-74.010907,13.0,113.0
40.75493,-73.962819,29.0,129.0
40.713772,-73.998071,23.0,123.0
40.761837,-73.957422,18.0,118.0
40.709484,-74.017913,3.0,103.0
40.766682,-73.957386,25.0,125.0
40.766461,-73.986767,23.0,123.0
40.729002,-73.988601,19.0,119.0
40.759505,-73.981436,19.0,119.0
40.782198,-73.975317,50.0,150.0
40.775354,-73.960604,48.0,148.0
40.708701,-74.001067,18.0,118.0
40.720994,-73.993912,16.0,116.0
40.715181,-73.97758,16.0,116.0
40.729463,-74.006537,31.0,131.0
40.754858,-73.99523,14.0,114.0
40.725169,-74.007308,8.0,108.0
40.708484,-73.998321,4.0,104.0
40.721227,-74.006541,11.0,111.0
40.711342,-74.003243,9.0,109.0
40.762205,-73.98246,22.0,122.0
40.745208,-73.980859,23.0,123.0
40.70361,-74.015388,5.0,105.0
40.715192,-73.987086,20.0,120.0
40.720785,-73.999579,18.0,118.0
40.781726,-73.971945,57.0,157.0
40.715445,-73.993671,20.0,120.0
40.765135,-73.96537,30.0,130.0
40.730243,-73.989729,24.0,124.0
40.756614,-73.968724,15.0,115.0
40.713522,-73.988548,13.0,113.0
40.760837,-73.974864,22.0,122.0
40.710724,-73.981867,4.0,104.0
40.7734,-73.970271,38.0,138.0
40.715434,-73.994864,19.0,119.0
40.703502,-74.01312,6.0,106.0
40.750125,-73.982669,64.0,164.0
40.777904,-73.953922,33.0,133.0
40.753127,-73.989779,17.0,117.0
40.770822,-73.970055,21.0,121.0
40.755952,-74.000325,14.0,114.0
40.750127,-73.994956,12.0,112.0
40.776963,-73.951677,31.0,131.0
40.773389,-73.970493,36.0,136.0
40.71266,-73.997077,15.0,115.0
40.772628,-73.966922,40.0,140.0
40.719887,-73.992327,15.0,115.0
40.760586,-73.998499,8.0,108.0
40.739072,-73.97781,12.0,112.0
40.718327,-73.982542,16.0,116.0
40.763368,-73.959246,25.0,125.0
40.766094,-73.963749,31.0,131.0
40.713824,-73.984828,15.0,115.0
40.773732,-73.971903,23.0,123.0
40.770151,-73.976008,24.0,124.0
40.780162,-73.967511,31.0,131.0
40.7463,-74.004875,6.0,106.0
40.721303,-73.99653,15.0,115.0
40.706748,-74.005156,7.0,107.0
40.749111,-73.979754,54.0,154.0
40.7102,-73.98897,0.0,100.0
40.708081,-74.016618,2.0,102.0
40.716784,-74.008804,47.0,147.0
40.723585,-73.998334,32.0,132.0
40.772368,-73.972714,22.0,122.0
40.771235,-73.969467,25.0,125.0
40.754711,-74.001451,5.0,105.0
40.715393,-74.002632,0.0,100.0
40.746391,-73.999913,16.0,116.0
40.762037,-73.972573,23.0,123.0
40.713565,-73.996128,25.0,125.0
40.734743,-73.996717,19.0,119.0
40.751321,-73.98038,80.0,180.0
40.765868,-73.97656,29.0,129.0
40.746206,-73.98518,33.0,133.0
40.703951,-74.006376,55.0,155.0
40.759059,-73.964703,42.0,142.0
40.763573,-73.994974,18.0,118.0
40.725905,-73.99459,25.0,125.0
40.710829,-74.008916,15.0,115.0
40.747363,-73.991736,29.0,129.0
40.72535,-73.990062,14.0,114.0
40.710642,-73.993605,6.0,106.0
40.719749,-74.001021,14.0,114.0
40.718868,-73.97932,9.0,109.0
40.719842,-73.992661,20.0,120.0
40.775915,-73.991199,2.0,102.0
40.775392,-73.982275,36.0,136.0
40.724791,-73.997302,29.0,129.0
40.752765,-74.004542,3.0,103.0
40.766379,-73.994262,13.0,113.0
40.708322,-74.015564,2.0,102.0
40.772446,-73.95505,26.0,126.0
40.705654,-74.018902,3.0,103.0
40.737851,-74.004481,7.0,107.0
40.741537,-73.995363,27.0,127.0
40.722864,-73.974322,8.0,108.0
40.768046,-73.968379,32.0,132.0
40.767272,-73.981988,24.0,124.0
40.719254,-73.981222,8.0,108.0
40.74652,-73.987822,48.0,148.0
40.740936,-74.008889,4.0,104.0
40.757858,-73.9953,11.0,111.0
40.741895,-74.008426,4.0,104.0
40.72964,-73.980646,14.0,114.0
40.739563,-73.980864,13.0,113.0
40.778173,-73.989557,0.0,100.0
40.711215,-74.006461,51.0,151.0
40.768687,-73.962156,36.0,136.0
40.755008,-73.9777,20.0,120.0
40.737832,-73.995821,18.0,118.0
40.735165,-73.987912,37.0,137.0
40.717082,-73.999603,16.0,116.0
40.75005,-74.008277,10.0,110.0
40.724612,-74.010156,9.0,109.0
40.767142,-73.979806,38.0,138.0
40.708674,-74.007221,87.0,187.0
40.767516,-73.964331,42.0,142.0
40.702249,-74.015566,4.0,104.0
40.773229,-73.975177,25.0,125.0
40.747522,-73.993161,35.0,135.0
40.753694,-73.994959,26.0,126.0
40.775927,-73.968829,30.0,130.0
40.717803,-73.985267,14.0,114.0
40.716052,-74.012128,3.0,103.0
40.768664,-73.971659,16.0,116.0
40.704302,-74.008678,13.0,113.0
40.764557,-73.960121,25.0,125.0
40.733219,-73.979585,22.0,122.0
40.765283,-73.985448,30.0,130.0
40.769451,-73.973895,29.0,129.0
40.758788,-73.973902,95.0,195.0
40.748487,-74.006049,12.0,112.0
40.707451,-74.008552,12.0,112.0
40.76723,-73.979504,31.0,131.0
40.763439,-73.998525,3.0,103.0
40.746671,-74.001739,9.0,109.0
40.759599,-73.98747,17.0,117.0
40.752162,-73.995473,35.0,135.0
40.743031,-73.979535,30.0,130.0
40.721008,-73.986032,12.0,112.0
40.73828,-73.996898,12.0,112.0
40.74683,-73.990468,21.0,121.0
40.760013,-73.990417,18.0,118.0
40.755999,-74.002468,8.0,108.0
40.731307,-74.004133,11.0,111.0
40.757051,-73.979488,25.0,125.0
40.779274,-73.957758,48.0,148.0
40.773257,-73.968948,26.0,126.0
40.740165,-74.00136,20.0,120.0
40.765738,-73.969842,29.0,129.0
40.761419,-73.98673,16.0,116.0
40.768205,-73.992383,14.0,114.0
40.745924,-73.992162,37.0,137.0
40.716839,-73.986001,5.0,105.0
40.775109,-73.968478,26.0,126.0
40.7396,-73.979682,18.0,118.0
